name,ingredients,category,harmful
"Fish, herring, Atlantic, raw",Unknown,Other,0
"Fish, herring, Atlantic, cooked, dry heat",Unknown,Other,0
"Fish, herring, Atlantic, pickled",Unknown,Other,0
"Fish, herring, Atlantic, kippered",Unknown,Other,0
"Fish, mackerel, Atlantic, raw",Unknown,Other,0
"Fish, mackerel, jack, canned, drained solids",Unknown,Other,0
"Fish, mackerel, Pacific and jack, mixed species, raw",Unknown,Other,0
"Fish, mullet, striped, raw",Unknown,Other,0
"Fish, ocean perch, Atlantic, raw",Unknown,Other,0
"Fish, perch, mixed species, raw",Unknown,Other,0
"Fish, pike, northern, raw",Unknown,Other,0
"Fish, pollock, raw",Unknown,Other,0
"Fish, pompano, florida, raw",Unknown,Other,0
"Fish, roe, mixed species, raw",Unknown,Other,0
"Fish, salmon, chinook, smoked",Unknown,Other,0
"Fish, salmon, chum, canned, drained solids with bone",Unknown,Other,0
"Fish, salmon, pink, raw",Unknown,Other,0
"Fish, salmon, pink, canned, total can contents",Unknown,Other,0
"Fish, salmon, sockeye, raw",Unknown,Other,0
"Fish, salmon, sockeye, canned, drained solids",Unknown,Other,0
"Fish, sardine, Atlantic, canned in oil, drained solids with bone",Unknown,Other,0
"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",Unknown,Other,0
"Fish, scup, raw",Unknown,Other,0
"Fish, sea bass, mixed species, raw",Unknown,Other,0
"Fish, shark, mixed species, raw",Unknown,Other,0
"Fish, snapper, mixed species, raw",Unknown,Other,0
"Fish, sturgeon, mixed species, raw",Unknown,Other,0
"Fish, sturgeon, mixed species, smoked",Unknown,Other,0
"Fish, swordfish, raw",Unknown,Other,0
"Fish, tuna, light, canned in oil, drained solids",Unknown,Other,0
"Fish, tuna, light, canned in water, drained solids",Unknown,Other,0
"Fish, tuna, fresh, yellowfin, raw",Unknown,Other,0
"Fish, whitefish, mixed species, raw",Unknown,Other,0
"Fish, whiting, mixed species, raw",Unknown,Other,0
"Crustaceans, crab, alaska king, imitation, made from surimi",Unknown,Other,0
"Crustaceans, crab, blue, cooked, moist heat",Unknown,Other,0
"Crustaceans, crab, blue, canned",Unknown,Other,0
"Crustaceans, crayfish, mixed species, wild, raw",Unknown,Other,0
"Crustaceans, crayfish, mixed species, wild, cooked, moist heat",Unknown,Other,0
"Crustaceans, lobster, northern, raw",Unknown,Other,0
"Crustaceans, lobster, northern, cooked, moist heat",Unknown,Other,0
"Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)",Unknown,Other,0
"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",Unknown,Other,0
"Crustaceans, shrimp, mixed species, canned",Unknown,Other,0
"Mollusks, abalone, mixed species, raw",Unknown,Other,0
"Mollusks, clam, mixed species, raw",Unknown,Other,0
"Mollusks, clam, mixed species, canned, drained solids",Unknown,Other,0
"Mollusks, clam, mixed species, canned, liquid",Unknown,Other,0
"Mollusks, mussel, blue, raw",Unknown,Other,0
"Mollusks, octopus, common, raw",Unknown,Other,0
"Mollusks, oyster, eastern, wild, raw",Unknown,Other,0
"Mollusks, oyster, eastern, canned",Unknown,Other,0
"Mollusks, scallop, mixed species, raw",Unknown,Other,0
"Mollusks, squid, mixed species, raw",Unknown,Other,0
"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",Unknown,Other,0
"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",Unknown,Other,0
"Mollusks, octopus, common, cooked, moist heat",Unknown,Other,0
"Fish, catfish, channel, farmed, raw",Unknown,Other,0
"Fish, trout, rainbow, farmed, raw",Unknown,Other,0
"Fish, tilapia, raw",Unknown,Other,0
"Beans, baked, canned, plain or vegetarian",Unknown,Other,0
"Beans, baked, canned, with pork and sweet sauce",Unknown,Other,0
"Beans, black, mature seeds, raw",Unknown,Other,0
"Beans, black, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, black turtle, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, black turtle, mature seeds, canned",Unknown,Other,0
"Beans, great northern, mature seeds, canned",Unknown,Other,0
"Beans, kidney, all types, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, kidney, red, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, kidney, red, mature seeds, canned, solids and liquids",Unknown,Other,0
"Beans, pink, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",Unknown,Other,0
"Beans, pinto, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, yellow, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Beans, white, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Broadbeans (fava beans), mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",Unknown,Other,0
"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Chili with beans, canned",Unknown,Other,0
"Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Lentils, raw",Unknown,Other,0
"Lentils, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Lima beans, large, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Mung beans, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Noodles, chinese, cellophane or long rice (mung beans), dehydrated",Unknown,Other,0
"Peas, split, mature seeds, cooked, boiled, without salt",Unknown,Other,0
"Peanuts, all types, raw",Unknown,Other,0
"Peanuts, all types, cooked, boiled, with salt",Unknown,Other,0
"Peanuts, all types, oil-roasted, with salt",Unknown,Other,0
"Peanuts, all types, dry-roasted, with salt",Unknown,Other,0
"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)",Unknown,Other,0
"Peanut flour, defatted",Unknown,Other,0
"Refried beans, canned, traditional style",Unknown,Other,0
"Bacon, meatless",Unknown,Other,0
"Sausage, meatless",Unknown,Other,0
"Soybeans, mature cooked, boiled, without salt",Unknown,Other,0
"Soybeans, mature seeds, roasted, salted",Unknown,Other,0
Miso,Unknown,Other,0
Natto,Unknown,Other,0
"Soy flour, full-fat, raw",Unknown,Other,0
"Soy flour, defatted",Unknown,Other,0
Soy protein isolate,Unknown,Other,0
Soy sauce made from soy and wheat (shoyu),Unknown,Other,0
"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",Unknown,Other,0
"Tofu, fried",Unknown,Other,0
"Soymilk, original and vanilla, with added calcium, vitamins A and D",Unknown,Other,0
"Veggie burgers or soyburgers, unprepared",Unknown,Other,0
"Peanut spread, reduced sugar",Unknown,Other,0
"Peanut butter, smooth, reduced fat",Unknown,Other,0
"Peanut butter, smooth, vitamin and mineral fortified",Unknown,Other,0
"Soymilk, chocolate, with added calcium, vitamins A and D",Unknown,Other,0
"Soymilk, original and vanilla, light, with added calcium, vitamins A and D",Unknown,Other,0
"Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D",Unknown,Other,0
"Soymilk (all flavors), nonfat, with added calcium, vitamins A and D",Unknown,Other,0
"Beans, black, mature seeds, canned, low sodium",Unknown,Other,0
"Beans, great northern, mature seeds, canned, low sodium",Unknown,Other,0
"Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium",Unknown,Other,0
"Beans, pinto, mature seeds, canned, solids and liquids, low sodium",Unknown,Other,0
"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids, low sodium",Unknown,Other,0
"Peanuts, all types, oil-roasted, without salt",Unknown,Other,0
"Peanuts, all types, dry-roasted, without salt",Unknown,Other,0
"Peanut butter, smooth style, without salt",Unknown,Other,0
"Refried beans, canned, traditional, reduced sodium",Unknown,Other,0
"Soy sauce made from soy and wheat (shoyu), low sodium",Unknown,Other,0
"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",Unknown,Other,0
"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",Unknown,Other,0
"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",Unknown,Other,0
"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",Unknown,Other,0
"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",Unknown,Other,0
"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",Unknown,Other,0
"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",Unknown,Other,0
"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",Unknown,Other,0
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",Unknown,Other,0
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",Unknown,Other,0
"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw",Unknown,Other,0
"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",Unknown,Other,0
"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",Unknown,Other,0
"Veal, composite of trimmed retail cuts, separable lean and fat, cooked",Unknown,Other,0
"Veal, composite of trimmed retail cuts, separable lean only, cooked",Unknown,Other,0
"Veal, leg (top round), separable lean and fat, raw",Unknown,Other,0
"Veal, leg (top round), separable lean and fat, cooked, braised",Unknown,Other,0
"Veal, leg (top round), separable lean and fat, cooked, pan-fried, breaded",Unknown,Other,0
"Veal, leg (top round), separable lean and fat, cooked, pan-fried, not breaded",Unknown,Other,0
"Veal, leg (top round), separable lean and fat, cooked, roasted",Unknown,Other,0
"Veal, leg (top round), separable lean only, cooked, pan-fried, breaded",Unknown,Other,0
"Veal, leg (top round), separable lean only, cooked, pan-fried, not breaded",Unknown,Other,0
"Veal, loin, separable lean and fat, raw",Unknown,Other,0
"Veal, loin, separable lean and fat, cooked, roasted",Unknown,Other,0
"Veal, loin, separable lean only, cooked, roasted",Unknown,Other,0
"Veal, shoulder, whole (arm and blade), separable lean and fat, raw",Unknown,Other,0
"Veal, sirloin, separable lean and fat, raw",Unknown,Other,0
"Veal, sirloin, separable lean and fat, cooked, roasted",Unknown,Other,0
"Veal, ground, cooked, broiled",Unknown,Other,0
"Game meat, bear, cooked, simmered",Unknown,Other,0
"Game meat, beaver, cooked, roasted",Unknown,Other,0
"Game meat, bison, separable lean only, cooked, roasted",Unknown,Other,0
"Game meat, boar, wild, cooked, roasted",Unknown,Other,0
"Game meat, caribou, cooked, roasted",Unknown,Other,0
"Game meat, goat, cooked, roasted",Unknown,Other,0
"Game meat, moose, cooked, roasted",Unknown,Other,0
"Game meat, opossum, cooked, roasted",Unknown,Other,0
"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",Unknown,Other,0
"Game meat, rabbit, wild, cooked, stewed",Unknown,Other,0
"Game meat, raccoon, cooked, roasted",Unknown,Other,0
"Game meat, squirrel, cooked, roasted",Unknown,Other,0
"Veal, variety meats and by-products, thymus, cooked, braised",Unknown,Other,0
"Lamb, ground, raw",Unknown,Other,0
"Lamb, ground, cooked, broiled",Unknown,Other,0
"Game meat, deer, ground, raw",Unknown,Other,0
"Game meat, deer, ground, cooked, pan-broiled",Unknown,Other,0
"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",Unknown,Other,0
"Game meat, deer, shoulder clod, separable lean only, cooked, braised",Unknown,Other,0
"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",Unknown,Other,0
"Biscuits, plain or buttermilk, dry mix",Unknown,Other,0
"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",Unknown,Other,0
"Bread, cornbread, dry mix, enriched (includes corn muffin mix)",Unknown,Other,0
"Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",Unknown,Other,0
"Bread, egg",Unknown,Other,0
"Bread, french or vienna (includes sourdough)",Unknown,Other,0
"Bread, Italian",Unknown,Other,0
"Bread, oatmeal",Unknown,Other,0
"Bread, pita, white, enriched",Unknown,Other,0
"Bread, pita, whole-wheat",Unknown,Other,0
"Bread, protein (includes gluten)",Unknown,Other,0
"Bread, pumpernickel",Unknown,Other,0
"Bread, reduced-calorie, white",Unknown,Other,0
"Bread, rye",Unknown,Other,0
"Bread, wheat",Unknown,Other,0
"Bread, white, commercially prepared (includes soft bread crumbs)",Unknown,Other,0
"Bread, whole-wheat, commercially prepared",Unknown,Other,0
"Bread, crumbs, dry, grated, plain",Unknown,Other,0
"Bread, sticks, plain",Unknown,Other,0
"Bread, stuffing, dry mix",Unknown,Other,0
"Bread, stuffing, dry mix, prepared",Unknown,Other,0
"Bread, stuffing, cornbread, dry mix, prepared",Unknown,Other,0
"Cake, angelfood, dry mix, prepared",Unknown,Other,0
"Cake, boston cream pie, commercially prepared",Unknown,Other,0
"Cake, cherry fudge with chocolate frosting",Unknown,Other,0
"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",Unknown,Other,0
"Cake, pudding-type, chocolate, dry mix",Unknown,Other,0
"Cake, white, prepared from recipe with coconut frosting",Unknown,Other,0
"Cake, fruitcake, commercially prepared",Unknown,Other,0
"Cake, gingerbread, dry mix",Unknown,Other,0
"Cake, pound, commercially prepared, butter (includes fresh and frozen)",Unknown,Other,0
"Cake, snack cakes, creme-filled, chocolate with frosting",Unknown,Other,0
"Cake, snack cakes, creme-filled, sponge",Unknown,Other,0
"Cake, sponge, commercially prepared",Unknown,Other,0
"Cake, pudding-type, white, enriched, dry mix",Unknown,Other,0
"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",Unknown,Other,0
"Cake, yellow, commercially prepared, with vanilla frosting",Unknown,Other,0
"Cake, pudding-type, yellow, dry mix",Unknown,Other,0
"Cake, yellow, enriched, dry mix",Unknown,Other,0
"Cake, cheesecake, commercially prepared",Unknown,Other,0
"Cookies, brownies, commercially prepared",Unknown,Other,0
"Cookies, butter, commercially prepared, enriched",Unknown,Other,0
"Cookies, chocolate wafers",Unknown,Other,0
"Cookies, chocolate chip, commercially prepared, regular, lower fat",Unknown,Other,0
"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",Unknown,Other,0
"Cookies, chocolate sandwich, with creme filling, regular",Unknown,Other,0
"Cookies, chocolate sandwich, with extra creme filling",Unknown,Other,0
"Cookies, fig bars",Unknown,Other,0
"Cookies, fortune",Unknown,Other,0
"Cookies, gingersnaps",Unknown,Other,0
"Cookies, graham crackers, plain or honey (includes cinnamon)",Unknown,Other,0
"Cookies, graham crackers, chocolate-coated",Unknown,Other,0
"Cookies, ladyfingers, with lemon juice and rind",Unknown,Other,0
"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",Unknown,Other,0
"Cookies, molasses",Unknown,Other,0
"Cookies, oatmeal, commercially prepared, regular",Unknown,Other,0
"Cookies, peanut butter, commercially prepared, regular",Unknown,Other,0
"Cookies, peanut butter sandwich, regular",Unknown,Other,0
"Cookies, raisin, soft-type",Unknown,Other,0
"Cookies, shortbread, commercially prepared, plain",Unknown,Other,0
"Cookies, chocolate chip, commercially prepared, special dietary",Unknown,Other,0
"Cookies, chocolate sandwich, with creme filling, special dietary",Unknown,Other,0
"Cookies, oatmeal, commercially prepared, special dietary",Unknown,Other,0
"Cookies, sugar wafer, with creme filling, sugar free",Unknown,Other,0
"Cookies, sugar, commercially prepared, regular (includes vanilla)",Unknown,Other,0
"Cookies, sugar wafers with creme filling, regular",Unknown,Other,0
"Cookies, vanilla sandwich with creme filling",Unknown,Other,0
"Puff pastry, frozen, ready-to-bake, baked",Unknown,Other,0
"Cookies, vanilla wafers, lower fat",Unknown,Other,0
"Cookies, vanilla wafers, higher fat",Unknown,Other,0
"Crackers, cheese, regular",Unknown,Other,0
"Crackers, crispbread, rye",Unknown,Other,0
"Crackers, matzo, plain",Unknown,Other,0
"Crackers, melba toast, plain",Unknown,Other,0
"Crackers, milk",Unknown,Other,0
"Crackers, saltines (includes oyster, soda, soup)",Unknown,Other,0
"Crackers, standard snack-type, regular",Unknown,Other,0
"Crackers, standard snack-type, sandwich, with cheese filling",Unknown,Other,0
"Crackers, standard snack-type, sandwich, with peanut butter filling",Unknown,Other,0
"Crackers, wheat, regular",Unknown,Other,0
"Crackers, whole-wheat",Unknown,Other,0
"Cream puff shell, prepared from recipe",Unknown,Other,0
"Croissants, butter",Unknown,Other,0
"Croissants, cheese",Unknown,Other,0
"Croutons, seasoned",Unknown,Other,0
"Danish pastry, cinnamon, enriched",Unknown,Other,0
"Danish pastry, cheese",Unknown,Other,0
"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",Unknown,Other,0
