ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, CANDY BITS (SUGAR, CORN STARCH, VEGETABLE OIL (PALM AND PALM KERNEL), CONFECTIONER'S GLAZE, DEXTRIN, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, CARNAUBA WAX, RED 40 LAKE, BLUE 1 LAKE), LEAVENING (BAKING SODA, CALCIUM PHOSPHATE, SODIUM ALUMINUM PHOSPHATE), WHEAT STARCH, CONTAINS 2% OR LESS OF: CANOLA OIL, DEXTROSE, SALT, CELLULOSE, CORN STARCH, PROPYLENE GLYCOL ESTERS OF FATTY ACIDS, MONO AND DIGLYCERIDES, XANTHAN GUM, NATURAL AND ARTIFICIAL FLAVOR, SODIUM STEAROYL LACTYLATE, CELLULOSE GUM, SOY LECITHIN, WHEY, SODIUM CASEINATE, PALM KERNEL OIL, CITRIC ACID, BHT.","['ENRICHED BLEACHED FLOUR (WHEAT FLour)', 'SUGAR', 'BAKING SODA', 'CALCIUM PHOSPHATE']",[],"The ingredients appear to be generally safe for consumption. However, it's worth noting that some of the additives in this product may have potential health effects if consumed excessively or over long periods.",Unknown,Unknown,Unknown
"Green chile peppers, water, salt, contains less than 2% of citric acid and calcium chloride.","['Green Chiles', 'Water']",[],"Overall, the ingredients appear to be safe for consumption.",Unknown,Unknown,Unknown
"Eau, lentilles réhydratées 22%, saucisses de Toulouse précuites 22% (viande de porc (Origine : France), gras. de porc, eau, sel, oignons en poudre, poivre, ail en poudre, boyau naturel), carottes, oignons, couennes de porc, saindoux, sel, oignons déshydratés, ail, thym, ail en poudre, poivre, affermissant : chlorure de calcium.","['Eau', 'lentilles réhydratées 22%']",[],"Overall, this product appears to be safe for consumption. The ingredients are common and widely used in food production.",Unknown,Unknown,Unknown
"Persikka 58% (Kreikka), rypäletäysmehu tiivisteestä, happamuudensäätöaine (E330)","['Persikka', 'rypäleteysteuhmi']",[],"The product appears to be safe for consumption. Persika is a fruit that can provide fiber, vitamin C and antioxidants while rypaeleusteuhmi (E330) is an emulsifier which may cause digestive issues in some people but it's generally considered as harmless.",Unknown,Unknown,Unknown
"Ciruela, agua, espesante: pectina, acidulante: ácido cítrico, Conservador: sorbato potásico y edulçorante: sucralosa.","['Ciruela', 'agua']",[],"The product seems safe to consume as it contains only natural ingredients such as Ciruelas and Agua. However, the use of Sorbitol Potássium Sorbate (Conservador) may raise concerns about preservatives in some people.",Unknown,Unknown,Unknown
"Water, citric acid, natural flavor, tri sodium citrate, sucralose, acesulfame potassium, quinine, sodium benzoate (as preservative).","['Water', 'citric acid']",[],"Overall the ingredients seem safe for consumption. Citric Acid and Water are common food additives that have been approved by FDA as generally recognized as safe (GRAS). Natural Flavor is also considered GRAS, however it could contain various flavor compounds which may be harmful in large amounts or to sensitive individuals such as those with allergies. Sucralose has a zero calorie and can help reduce sugar intake but some studies suggest that long-term consumption of sucralose might lead to metabolic changes. Acesulfame potassium is also considered GRAS, however it may cause side effects like headaches or nausea in sensitive individuals. Quinine has been used as a malaria treatment and can be safe when consumed under medical supervision but could potentially trigger allergic reactions in some people. Sodium Benzoate (as preservative) is generally considered GRAS, however it may cause hyperactivity in children or those with ADHD.",Unknown,Unknown,Unknown
*semoule de blé dur complet. *biologique. Peut contenir des traces de soja.,"['*semoule de blρe dure complète.', '*biologique.']",[],"The ingredients appear to be safe for consumption. The product may contain traces of soy, which should be noted by individuals with allergies or intolerances. Overall, the use of biologically sourced and whole grain semolina suggests a healthier option.",Unknown,Unknown,Unknown
"t Imyrédients : semoule blanche de blé dur biologique de Sicile, farine biologique (3,596), farine de tomates biologiques (3%). e blé-dur de 1ère fraicheur et d'eau","['semoule blanche de blé dur biologique', 'farine biologique']",[],"Overall, these ingredients appear to be safe for consumption. The semolina flour and wheat flour are both commonly used in baking products without any known health risks associated with them.",Unknown,Unknown,Unknown
"Sahne. Magermilch, Speisesalz, Zwiebelgranulat. Petersilie, Knoblauchgranulat, Dill, weißer Pfeffer, Milchsäure - kulturen (enthalten Milch). 10 Portionen pro Packung (1 Portion = 30 g)","['Sahne', 'Magermilch']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that this analysis is based solely on ingredient safety and does not take into account other factors such as food preparation or storage.",Unknown,Unknown,Unknown
"Semoule de blé dur, œufs frais* (14%).","['Semolina', 'Fresh eggs']",[],"The product contains Semoule de blé dur and fresh eggs. While raw or undercooked eggs can potentially carry Salmonella, the presence of pasteurized egg in this recipe reduces that risk significantly.",Unknown,Unknown,Unknown
"Citric Acid, Taurine, Maltodextrin, Guarana Seed Extract, Caffeine, Green Tea Extract, Sucrose, Calcium Carbonate, Gum Arabic, Ascorbic Acid, Acesulfame, Natural Flavor, Vegetable Juice Color, Ginger Root Extract, Calcium Pantothenate, Niacinamide, Silicon Dioxide, Pyridoxine Hydrochloride, Riboflavin, Chromium Chelate, Biotin, Cyanocobalamin","['Citric Acid', 'Taurine', 'Maltodextrin']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"GELATIN, ADIPIC ACID, SODIUM PHOSPHATE, MALTODEXTRIN, FUMARIC ACID, CONTAINS LESS THAN 2% OF ASPARTAME+ AND ACESULFAME POTASSIUM (SWEETENERS), NATURAL AND ARTIFICIAL FLAVOR, SALT, YELLOW 5, BLUE 1","['GELATIN', 'ADIPIC ACID']",[],"Overall the ingredients seem safe to consume. However, it is important for individuals with certain health conditions such as high blood pressure or kidney disease to limit their intake of sodium phosphate and salt.",Unknown,Unknown,Unknown
"Eau, vinaigre d'alcool, graines de _moutarde_, huile de colza, sel, dextrose, farine de _moutarde_, stabilisant (gomme xanthane), arômes naturels, acidifiant : acide citrique, conservateur _disulfite_ de potassium.","['Eau', ""vinaigre d'alcool""]",[],"Overall, the ingredients in this product appear to be safe for consumption. However, individuals with a sensitivity or allergy to certain components such as mustard grains and colza oil should exercise caution when consuming it.",Unknown,Unknown,Unknown
"estimated ingredients / ingrediants tauan/ molasses th/ water salt salt b soy sauce information for food allergies : contains soybean m : contains soybean: contains soybean, whadr ,&quot;,for those who need to limit the consumption of idedin,quot, 70,0% 21,8% 6,5% 1,7%","['estimated ingredients', 'molasses']",[],"The estimated ingredient appears to be safe for consumption. Molasses is a natural sweetener and may have some health benefits, but it should not cause any harm if consumed in moderation.",Unknown,Unknown,Unknown
"картопля 62,0 %, олії та жири рослинні (пальмові), комплексна харчова добавка «Краб. 8,0% (сіль, цукор, порошок молочної сироватки, посилювачі смаку та аромату (глутамат натр 1-заміщений, 5-гуанілат натрію 2-заміщении, 5 - iнозiнат натрію 2-заміщений), фруктоза, молочний цукор (лактоза), сироп глюкозний пшеничний, олiя кокосова  частково гідрогенізована, добавка, що перешкоджає злежуванню та грудкуванню (Діоксид кремнію аморфний), порошок риби, спеції, ароматизатор, натуральні барвники (екстракт паприки, каротини), стабілізатор (орто-фосфат калію 3-заміщений), антиокислювач (альфа-токоферол). Іngrediente: cartofi 62,0 %, grăsimi cu destinație speciala (uleiuri şi vegetale Ste DO nlimentar complex 8,0% (sare, zahar, zer de lapte mei (glutamat de sodiu 1-substituit, diy 2-substituit), fructoza, or hidrogenizat","['картопля', 'олії та жири рослинні (пальмові)', 'комplexна харчова добавка «Краб. 8,0% (сіль, цукор, порошок молочної сироватки, посилювачі смаку & аромату (глутамат натр 1-заміщений, 5-гуанілат натрію 2-зміщеній), фруктоza', 'молочний цукор']",[],"Overall, the ingredients appear to be safe for consumption. However, individuals with a sensitivity or allergy to any of these listed should avoid consuming this product.",Unknown,Unknown,Unknown
"crème dessert au chocolat 93,2% : lait partiellement écrémé - sucre - amidon transformé de mailS - chocolat 2%** (pâte de cacao, sucre, cacao maigre en poudre, émulsifiant : lécithine de tournesol) - cacao maigre - poudre de lait écrémé - épaississants : carraghénanes, gomme xanthane. Billes de biscuits enrobées de chocolat 6,8% : [Chocolat au lait (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, lactose, lactose en poudre, émulsifiant : lécithine de soja) - chocolat blanc (sucre, beurre de cacao, poudre de lait entier, émulsifiant : lécithine de soja) - chocolat noir (sucre, pâte de cacao, beurre de cacao, poudre de lait entier, arôme, émulsifiant : lécithine de soja)] 60%** - biscuit 38%** (farine de blé, sucre, farine de blé malté, amidon de blé, poudre de lait écrémé, sel, dextrose, poudres à lever : E450, E500, vanilline) - sirop de glucose - épaississant : gomme dlacacia, amidon transformé de manioc - huile végétale de coco - arôme - correcteur d'acidité : acide citrique. Traces éventuelles de fruits à coque. **Pourcentage exprimé sur chaque partie.","['lait partiellement ecrémé', 'sucre', 'amidon transforme de maïs', 'chocolat 2% (pâte de cacao, sucre, cacao maigre en poudre, émulsifiant : lécithine de mailS)']",[],"The ingredients in the crème dessert au chocolat 93.2% are generally safe to consume as they include common food additives and flavorings such as lactose, sugar, emulsifiers, thickeners, etc.",Unknown,Unknown,Unknown
"Bananas, apples, palm kernel oil, sugar, chicory root fiber, unsweetened chocolate, cocoa powder, soy lecithin, natural flavor, sea salt, cocoa butter.","['Bananas', 'Apples']",[],"Overall the ingredients in this product seem safe to consume, with no known harmful effects. However it's important for individuals who are allergic or intolerant of certain components such as soy lecithin and cocoa butter to exercise caution.",Unknown,Unknown,Unknown
"Popcorn, sunflower oil, salt & vinegar seasoning (sea salt, sodium diacetate, calcium stearate, [may contain sunflower oil and silicon dioxide as processing aids]), and sea salt.","['Popcorn', 'sunflower oil']",[],"Overall, this product appears to be safe for consumption.",Unknown,Unknown,Unknown
"Corn syrup, sugar, modified food starch, contains less than 2% of the following: natural and artificial flavors, sodium citrate, citric acid, mineral oil, carnauba wax, artificial colors (fd&c yellow #6, red #40, blue #1, yellow #5, red #3).","['Corn syrup', 'Sugar']",[],"Overall the ingredients seem safe to consume. However it's important for individuals with a sensitivity or allergy to any of these listed flavors, colors, citric acid and mineral oil should avoid this product.",Unknown,Unknown,Unknown
"abricots 55%, sucre 45%.",['abricots'],[],"The product contains only one ingredient, abricot which is generally safe to consume. However it's important for people with allergies or intolerances of this fruit should avoid consuming the product.",Unknown,Unknown,Unknown
"Pâte feuilletée 50%: (FRRINE,BEURRE, Garniture 50%: (LRIT, pommes de terre (E223: IIE02RE, NECTfllRE 13%,CRNTHL 470, sel, persil, -",[],"['FRRINE', 'BEURR']",The product contains butter and flour which are safe to consume in moderation. However it is important for individuals with allergies or intolerances of these ingredients to avoid consuming this product.,Unknown,Unknown,Unknown
"Jambon de porc, gras de porc, couenne de porc, sel nitrité, sel de guérande, lactose, sucre, clous de girofle, oignons","['Jambon de porc', 'gras de porc', 'couenne de porc']",[],"Overall, the product appears to be safe for consumption. However, it's important to note that nitrite preservatives (such as sodium nitrité) can cause adverse health effects when consumed in large amounts or under certain conditions.",Unknown,Unknown,Unknown
"69,5% Kichererbsenmehl*, Reismehl*, 0,5% Mearsalz. *aus kontrolliert biologischem Anbau. Kann Spuren von Sesam und Soja enthalten.","['Kichererbsenmehl', 'Reismehl']",[],"The product contains Kickerbrensmelh and Reisemiel, which are both safe for consumption. There is a potential cross-contamination with sesame or soy due to the mention of these allergens in small amounts.",Unknown,Unknown,Unknown
